epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_2,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_2,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_2,train/loss_giou_enc,train/lr,train/lr_max,train/lr_min,val/AP/not_occluded,val/AP/occluded,val/F1,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/loss,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
21,1275,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240770697593689,0.5622380971908569,0.8712719082832336,0.9016296863555908,0.700027585029602,0.8306034207344055,4.691592216491699,0.9081650972366333,0.6931576132774353,0.8006123304367065,0.817241370677948,0.86448734998703,0.8793103694915771
21,1275,3717.956787109375,3698.404052734375,3735.87939453125,3722.867431640625,3852.9384765625,0.7543103694915771,2.9029359817504883,0.010206488892436028,0.010313989594578743,0.010163377970457077,0.010232895612716675,0.011937581934034824,0.3207109570503235,0.32213377952575684,0.3199615776538849,0.3209596574306488,0.3683551549911499,0.09585768729448318,0.09658536314964294,0.09579546749591827,0.09571641683578491,0.10931684821844101,,,,,,,,,,,,,,,,
22,1299,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
22,1333,,,,,,,,,,,,,,,,,,,,,,,,,,0.8201901316642761,0.51350998878479,0.851445734500885,0.903921365737915,0.6974140405654907,0.824999988079071,5.148423194885254,0.8708667755126953,0.6668500304222107,0.7527082562446594,0.8159482479095459,0.8555781245231628,0.8491379022598267
22,1333,3790.8427734375,3741.731689453125,3752.6884765625,3787.814697265625,3864.7509765625,0.7239168882369995,2.754652976989746,0.009055130183696747,0.009053552523255348,0.00900890864431858,0.009040044620633125,0.011407745070755482,0.30576974153518677,0.3082601726055145,0.3056776821613312,0.3042883276939392,0.3618611991405487,0.08937378227710724,0.0894683226943016,0.08968663215637207,0.08927878737449646,0.10767708718776703,,,,,,,,,,,,,,,,
23,1349,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
23,1391,,,,,,,,,,,,,,,,,,,,,,,,,,0.8255726099014282,0.5456713438034058,0.8517544269561768,0.8891881108283997,0.690403163433075,0.8340517282485962,4.961224555969238,0.9066400527954102,0.685621976852417,0.7877095341682434,0.817241370677948,0.8477184772491455,0.8663793206214905
23,1391,3793.09814453125,3717.96875,3732.56689453125,3792.210205078125,3866.48388671875,0.6382626295089722,2.8607914447784424,0.009567071683704853,0.00981809850782156,0.009690515697002411,0.009528664872050285,0.011465348303318024,0.3177848756313324,0.3163410723209381,0.3165903687477112,0.316233366727829,0.3658671975135803,0.09443901479244232,0.09561330825090408,0.09494614601135254,0.09415882080793381,0.10965590924024582,,,,,,,,,,,,,,,,
24,1399,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
24,1449,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
24,1449,,,,,,,,,,,,,,,,,,,,,,,,,,0.8190106749534607,0.5342894196510315,0.8670231103897095,0.8933165073394775,0.6879287958145142,0.8280172348022461,4.987331867218018,0.876324474811554,0.6766500473022461,0.788324236869812,0.8228448033332825,0.8821083307266235,0.8534482717514038
24,1449,3805.533447265625,3709.326416015625,3741.883544921875,3804.002197265625,3869.699462890625,0.5111626386642456,2.7994184494018555,0.009499032981693745,0.009241503663361073,0.00941118597984314,0.009441840462386608,0.011055244132876396,0.313493013381958,0.31233468651771545,0.3122386336326599,0.3118000328540802,0.355068564414978,0.09291805326938629,0.09173165261745453,0.09253265708684921,0.092783622443676,0.10565376281738281,,,,,,,,,,,,,,,,
25,1499,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
25,1507,,,,,,,,,,,,,,,,,,,,,,,,,,0.8289415836334229,0.5224556922912598,0.8649789094924927,0.8882836103439331,0.6898779273033142,0.8284482955932617,5.070713520050049,0.8825542330741882,0.6756986379623413,0.7604925632476807,0.821982741355896,0.8471074104309082,0.8836206793785095
25,1507,3817.5615234375,3727.68212890625,3747.916015625,3816.596923828125,3871.41162109375,0.7543103694915771,2.7649121284484863,0.009042461402714252,0.008967210538685322,0.008931392803788185,0.009001625701785088,0.011639216914772987,0.3071209788322449,0.3085441589355469,0.3061407804489136,0.30699875950813293,0.3636651337146759,0.08986219763755798,0.08962558954954147,0.0891336053609848,0.08953653275966644,0.109107606112957,,,,,,,,,,,,,,,,
26,1549,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
26,1565,,,,,,,,,,,,,,,,,,,,,,,,,,0.8219833970069885,0.5365908145904541,0.8638168573379517,0.895779013633728,0.6939084529876709,0.8262931108474731,5.10292911529541,0.8971215486526489,0.6792870759963989,0.7890544533729553,0.8081896305084229,0.8611598610877991,0.8706896305084229
26,1565,3825.571044921875,3745.538818359375,3749.477294921875,3823.017333984375,3868.887939453125,0.4669540226459503,2.6485307216644287,0.00911614578217268,0.008991191163659096,0.008957871235907078,0.009037293493747711,0.010844499804079533,0.29401883482933044,0.2937968373298645,0.29204902052879333,0.2926555275917053,0.3389720618724823,0.0878661647439003,0.08720006048679352,0.08687886595726013,0.08733996748924255,0.1018669381737709,,,,,,,,,,,,,,,,
27,1599,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
27,1623,,,,,,,,,,,,,,,,,,,,,,,,,,0.797203779220581,0.5086369514465332,0.8557063937187195,0.8826245069503784,0.6855936050415039,0.824999988079071,5.178593635559082,0.85370934009552,0.6529203653335571,0.7385655045509338,0.8073275685310364,0.8413448333740234,0.8706896305084229
27,1623,3809.550537109375,3726.898681640625,3681.951416015625,3790.664794921875,3863.32763671875,0.8261494636535645,2.813817024230957,0.00942864827811718,0.009497365914285183,0.009382817894220352,0.009421679191291332,0.011725100688636303,0.3062654137611389,0.30727487802505493,0.30553072690963745,0.30638977885246277,0.3605673015117645,0.09458313137292862,0.09445919096469879,0.09437651187181473,0.09431142359972,0.1125250980257988,,,,,,,,,,,,,,,,
